Timestamp,Temperature,Humidity,SquareFootage,Occupancy,HVACUsage,LightingUsage,RenewableEnergy,DayOfWeek,Holiday,EnergyConsumption
2022-02-24 17:00:00,25.2369,54.2392,2000.0,4,Off,Off,7.3394,Thursday,No,34.8876
2022-02-24 18:00:00,24.6188,54.077,1500.0,4,On,On,0.0,Thursday,No,36.5979
2022-02-24 19:00:00,22.2741,43.5255,2000.0,2,On,On,3.1108,Thursday,No,40.1396
2022-02-24 20:00:00,22.8698,53.3608,1200.0,2,On,Off,0.8569,Thursday,No,24.9642
2022-02-24 21:00:00,24.2873,47.2357,1200.0,3,Off,On,1.1814,Thursday,No,31.8704
2022-02-24 22:00:00,23.3791,51.7754,1800.0,3,On,Off,0.0,Thursday,No,25.7894
2022-02-24 23:00:00,23.7474,46.5903,2500.0,4,Off,On,1.0853,Thursday,No,41.3259
2022-02-25 00:00:00,23.6133,51.8247,800.0,4,Off,On,0.3759,Friday,No,20.0
2022-02-25 01:00:00,23.8358,52.1004,2000.0,3,Off,Off,0.0,Friday,No,24.8509
2022-02-25 02:00:00,21.859,56.7163,1800.0,4,Off,On,1.5405,Friday,No,28.2586
2022-02-25 03:00:00,22.1965,42.923,1200.0,4,Off,Off,0.0,Friday,No,20.0
2022-02-25 04:00:00,20.6289,44.7472,1200.0,3,Off,On,4.6799,Friday,No,24.6412
2022-02-25 05:00:00,15.9277,60.617,800.0,2,On,Off,0.0,Friday,No,20.0
2022-02-25 06:00:00,17.5233,50.8635,800.0,2,Off,Off,0.0,Friday,No,20.0
2022-02-25 07:00:00,18.814,65.452,1500.0,3,On,Off,8.5635,Friday,No,24.2557
2022-02-25 08:00:00,16.5806,59.328,800.0,2,On,Off,11.5583,Friday,No,20.0
2022-02-25 09:00:00,20.3021,61.2635,1000.0,4,On,Off,15.0521,Friday,No,20.0
2022-02-25 10:00:00,22.4634,67.0465,2000.0,7,On,On,16.2149,Friday,No,29.2945
2022-02-25 11:00:00,22.3162,53.3275,1500.0,10,On,On,19.4475,Friday,Yes,26.2512
2022-02-25 12:00:00,20.0731,51.8822,1500.0,10,On,Off,19.685,Friday,No,20.8744
2022-02-25 13:00:00,24.205,62.2121,1000.0,11,On,On,21.1042,Friday,No,23.9625
2022-02-25 14:00:00,22.2973,59.8869,2000.0,9,Off,On,16.135,Friday,No,43.7816
2022-02-25 15:00:00,22.1023,54.3707,2000.0,9,Off,Off,13.1375,Friday,No,34.5317
2022-02-25 16:00:00,22.2732,66.9497,1500.0,6,Off,Off,11.4442,Friday,No,25.4984
2022-02-25 17:00:00,23.5164,53.7471,2500.0,5,On,Off,7.8339,Friday,No,47.3117
2022-02-25 18:00:00,23.8217,55.6157,2000.0,4,Off,On,0.0,Friday,No,39.2977
2022-02-25 19:00:00,25.2386,55.0982,1800.0,2,Off,On,1.2918,Friday,No,35.2364
2022-02-25 20:00:00,25.3211,47.4269,1800.0,3,On,Off,2.079,Friday,No,37.5791
2022-02-25 21:00:00,24.9039,55.6495,1000.0,2,Off,Off,0.0,Friday,No,20.606
2022-02-25 22:00:00,25.472,66.0325,1200.0,3,Off,On,0.0,Friday,No,20.0
2022-02-25 23:00:00,26.5026,58.109,800.0,3,On,Off,0.0,Friday,No,20.0
2022-02-26 00:00:00,25.3991,55.1288,800.0,3,Off,On,4.1212,Saturday,No,20.0
2022-02-26 01:00:00,19.8067,55.2639,1000.0,2,On,Off,0.4907,Saturday,No,20.0
2022-02-26 02:00:00,16.8922,60.0793,2000.0,2,On,Off,1.8225,Saturday,No,26.8872
2022-02-26 03:00:00,23.0922,61.5705,1000.0,4,Off,On,0.0,Saturday,No,20.0
2022-02-26 04:00:00,17.7662,62.044,3000.0,4,On,On,0.0,Saturday,No,44.21
2022-02-26 05:00:00,19.4291,54.0163,1500.0,4,On,On,0.0,Saturday,Yes,29.2242
2022-02-26 06:00:00,17.0617,59.9797,1000.0,4,On,On,0.0,Saturday,No,20.0
2022-02-26 07:00:00,15.4983,61.69,1500.0,3,Off,Off,9.9088,Saturday,No,20.0
2022-02-26 08:00:00,20.0829,48.4176,1000.0,2,On,Off,10.7945,Saturday,No,20.0
2022-02-26 09:00:00,20.6205,57.6597,3000.0,3,Off,Off,15.4964,Saturday,No,39.8473
2022-02-26 10:00:00,18.2489,39.7349,2000.0,2,On,Off,17.3633,Saturday,No,27.4546
2022-02-26 11:00:00,15.0,61.8603,800.0,2,On,Off,19.4783,Saturday,No,20.0
2022-02-26 12:00:00,19.4075,61.9605,2500.0,3,On,Off,21.3604,Saturday,No,32.5842
2022-02-26 13:00:00,22.0072,61.8782,1800.0,3,On,Off,19.2484,Saturday,Yes,20.0
2022-02-26 14:00:00,19.0422,53.627,800.0,2,On,Off,20.1245,Saturday,Yes,20.0
2022-02-26 15:00:00,23.1432,58.0294,1800.0,4,On,On,12.4943,Saturday,No,32.3447
2022-02-26 16:00:00,23.4694,66.8508,1500.0,4,Off,Off,12.4324,Saturday,No,22.4793
2022-02-26 17:00:00,25.2799,66.2262,1000.0,2,On,Off,7.5139,Saturday,No,20.0
2022-02-26 18:00:00,24.8372,54.8154,1800.0,3,Off,Off,4.1673,Saturday,No,31.3547
2022-02-26 19:00:00,22.9516,56.7291,800.0,3,Off,On,0.0,Saturday,No,24.5826
2022-02-26 20:00:00,27.3931,63.1693,1500.0,2,Off,Off,2.1591,Saturday,No,21.6087
2022-02-26 21:00:00,24.5807,43.1194,800.0,3,Off,On,0.0,Saturday,No,23.4005
2022-02-26 22:00:00,24.5435,52.5524,3000.0,2,Off,On,1.7907,Saturday,No,44.7832
2022-02-26 23:00:00,22.2548,66.5081,1800.0,2,Off,Off,1.7764,Saturday,No,20.0
2022-02-27 00:00:00,22.6134,63.5176,1000.0,2,On,On,0.0,Sunday,No,24.5422
2022-02-27 01:00:00,21.0069,59.1521,1200.0,3,Off,On,1.4278,Sunday,No,28.9277
2022-02-27 02:00:00,21.6541,43.9571,1000.0,4,On,On,0.0,Sunday,No,27.5953
2022-02-27 03:00:00,24.647,54.7066,1800.0,2,Off,On,0.0,Sunday,No,30.4747
2022-02-27 04:00:00,17.7562,52.4538,800.0,3,Off,On,0.0,Sunday,No,22.6248
2022-02-27 05:00:00,16.6516,60.1528,2000.0,4,On,On,2.8213,Sunday,No,32.7027
2022-02-27 06:00:00,22.3443,49.3219,2500.0,2,Off,Off,0.0,Sunday,No,40.6103
2022-02-27 07:00:00,18.6836,48.6891,1800.0,4,Off,Off,3.0755,Sunday,No,27.3389
2022-02-27 08:00:00,17.6619,40.6825,1000.0,3,Off,Off,10.6339,Sunday,No,20.0
2022-02-27 09:00:00,21.182,65.9198,1200.0,4,On,Off,14.3545,Sunday,No,20.0
2022-02-27 10:00:00,18.1907,53.8446,1500.0,4,On,Off,15.4797,Sunday,No,22.9786
2022-02-27 11:00:00,23.5307,56.698,1500.0,3,On,Off,17.5161,Sunday,No,20.7573
2022-02-27 12:00:00,21.8559,55.9253,1800.0,2,On,Off,22.2153,Sunday,No,20.0
2022-02-27 13:00:00,20.2477,47.8862,1500.0,3,On,Off,19.7416,Sunday,No,23.791
2022-02-27 14:00:00,26.3146,44.5331,1200.0,3,On,Off,16.0264,Sunday,No,20.1033
2022-02-27 15:00:00,21.565,47.988,2000.0,2,Off,Off,13.3799,Sunday,No,23.4083
2022-02-27 16:00:00,24.9842,49.2194,800.0,2,Off,Off,9.2694,Sunday,No,20.0
2022-02-27 17:00:00,24.7199,58.0169,1500.0,3,Off,Off,1.8218,Sunday,No,30.7393
2022-02-27 18:00:00,27.2016,47.9738,1800.0,2,Off,On,1.8837,Sunday,No,35.0905
2022-02-27 19:00:00,28.0208,68.0657,800.0,2,On,On,0.0,Sunday,No,20.0
2022-02-27 20:00:00,25.064,63.198,1800.0,3,On,On,0.0,Sunday,No,35.8028
2022-02-27 21:00:00,23.3909,61.9496,2000.0,3,Off,On,1.1237,Sunday,No,45.5603
2022-02-27 22:00:00,25.518,53.8873,1800.0,3,On,Off,2.4893,Sunday,No,21.6751
2022-02-27 23:00:00,22.7659,67.7845,800.0,3,On,On,0.403,Sunday,No,20.0
2022-02-28 00:00:00,27.5268,52.4979,1000.0,4,On,On,0.0,Monday,No,20.0604
2022-02-28 01:00:00,23.0495,55.3351,1200.0,4,On,On,0.0,Monday,Yes,22.4169
2022-02-28 02:00:00,21.2694,57.479,1000.0,2,Off,Off,0.0,Monday,No,20.0
2022-02-28 03:00:00,21.5929,61.6367,3000.0,4,Off,Off,0.0,Monday,No,40.7433
2022-02-28 04:00:00,17.8057,62.2535,1800.0,4,On,Off,0.9521,Monday,No,29.0581
2022-02-28 05:00:00,17.9355,53.3184,1200.0,4,On,On,1.3156,Monday,No,24.5327
2022-02-28 06:00:00,21.8028,51.6952,2500.0,2,On,On,0.1853,Monday,No,29.9927
2022-02-28 07:00:00,17.7884,62.2827,1800.0,4,Off,Off,3.5047,Monday,No,29.6819
2022-02-28 08:00:00,16.9062,63.15,1200.0,3,On,Off,10.4244,Monday,Yes,20.0
2022-02-28 09:00:00,20.1755,53.3005,1200.0,5,Off,On,16.1916,Monday,No,20.0
2022-02-28 10:00:00,21.7733,43.2705,1000.0,6,On,Off,16.8863,Monday,No,20.0
2022-02-28 11:00:00,21.3166,54.4465,3000.0,8,Off,Off,20.9124,Monday,No,39.9854
2022-02-28 12:00:00,22.4921,60.7406,1500.0,9,On,On,20.8646,Monday,No,33.6547
2022-02-28 13:00:00,19.71,71.0303,2000.0,12,On,Off,15.5319,Monday,No,41.5332
2022-02-28 14:00:00,19.1564,47.1694,1200.0,9,On,Off,16.2891,Monday,Yes,26.0435
2022-02-28 15:00:00,25.7791,51.3537,2000.0,8,Off,On,15.1877,Monday,No,40.8408
2022-02-28 16:00:00,22.8546,52.5284,800.0,6,On,On,10.2662,Monday,No,20.9921
2022-02-28 17:00:00,23.6197,66.2605,3000.0,5,Off,Off,7.0566,Monday,No,55.4147
2022-02-28 18:00:00,27.2545,54.0441,2500.0,2,On,On,0.4731,Monday,No,50.8617
2022-02-28 19:00:00,26.0102,47.4383,1200.0,3,Off,Off,1.3001,Monday,No,21.3041
2022-02-28 20:00:00,25.9118,59.196,1800.0,3,On,On,0.0,Monday,No,35.923
2022-02-28 21:00:00,29.2278,50.4946,1800.0,2,On,Off,0.6686,Monday,No,32.5283
2022-02-28 22:00:00,23.311,45.7116,2500.0,2,On,On,0.0,Monday,No,36.2789
2022-02-28 23:00:00,25.977,47.5647,1200.0,4,Off,On,1.7393,Monday,No,20.7011
2022-03-01 00:00:00,26.614,68.3881,1500.0,2,On,On,0.5432,Tuesday,No,29.9445
2022-03-01 01:00:00,26.3136,57.6796,2000.0,2,Off,Off,0.0,Tuesday,No,25.1047
2022-03-01 02:00:00,28.0569,54.945,1800.0,2,On,On,0.0,Tuesday,No,24.4853
2022-03-01 03:00:00,25.2392,52.9291,1200.0,2,Off,On,5.0043,Tuesday,No,20.0
2022-03-01 04:00:00,24.5766,57.4642,2000.0,2,On,On,0.0,Tuesday,No,31.8223
2022-03-01 05:00:00,25.0237,57.2348,800.0,2,Off,On,0.0,Tuesday,No,20.8087
2022-03-01 06:00:00,21.672,58.3357,1800.0,4,Off,Off,0.0,Tuesday,No,21.116
2022-03-01 07:00:00,20.4238,57.2916,1000.0,4,Off,Off,3.0188,Tuesday,No,20.0
2022-03-01 08:00:00,19.9104,63.4773,1200.0,2,On,Off,8.0457,Tuesday,No,20.4737
2022-03-01 09:00:00,18.1695,57.234,1500.0,6,On,On,18.1781,Tuesday,No,24.5347
2022-03-01 10:00:00,26.5143,46.7222,1200.0,7,On,Off,18.0511,Tuesday,No,20.0
2022-03-01 11:00:00,20.6723,51.3989,1500.0,10,On,Off,16.4912,Tuesday,No,34.611
2022-03-01 12:00:00,23.0575,39.7506,1500.0,10,On,On,20.039,Tuesday,No,35.5327
2022-03-01 13:00:00,23.6699,71.6136,1200.0,10,Off,Off,21.3765,Tuesday,No,22.247
2022-03-01 14:00:00,25.6148,61.7176,1000.0,10,On,Off,18.1701,Tuesday,No,23.5315
2022-03-01 15:00:00,27.4079,47.6371,1800.0,8,On,On,11.3916,Tuesday,No,34.5025
2022-03-01 16:00:00,28.2209,51.779,1200.0,8,On,On,11.2972,Tuesday,Yes,29.8343
2022-03-01 17:00:00,25.9552,49.6184,1500.0,5,On,On,5.2369,Tuesday,No,36.2312
2022-03-01 18:00:00,27.2638,66.6612,1500.0,3,On,Off,0.4283,Tuesday,No,27.6962
2022-03-01 19:00:00,28.4629,42.6021,2500.0,3,On,Off,3.7026,Tuesday,No,43.4406
2022-03-01 20:00:00,27.5026,55.165,1800.0,2,On,On,0.0,Tuesday,No,41.6096
2022-03-01 21:00:00,31.1125,52.298,800.0,2,On,On,0.0,Tuesday,No,22.3727
2022-03-01 22:00:00,28.58,60.5407,2000.0,4,On,On,0.0,Tuesday,Yes,34.158
2022-03-01 23:00:00,28.5911,53.0906,3000.0,4,On,Off,0.0,Tuesday,No,44.8667
2022-03-02 00:00:00,27.8258,40.0866,1500.0,2,Off,On,0.0,Wednesday,No,26.3519
2022-03-02 01:00:00,28.1234,52.054,3000.0,4,On,On,0.0,Wednesday,No,42.7426
2022-03-02 02:00:00,25.362,47.1141,1500.0,3,Off,On,1.343,Wednesday,No,24.2978
2022-03-02 03:00:00,21.6299,56.6477,1500.0,3,Off,Off,1.0094,Wednesday,No,20.0
2022-03-02 04:00:00,24.2994,66.6836,1200.0,3,Off,On,0.0,Wednesday,No,20.0
2022-03-02 05:00:00,21.576,42.1118,1800.0,4,Off,Off,0.0,Wednesday,Yes,31.8169
2022-03-02 06:00:00,21.3447,49.6948,1000.0,3,On,Off,0.4991,Wednesday,No,25.1375
2022-03-02 07:00:00,23.275,51.096,1000.0,3,Off,Off,6.4334,Wednesday,No,20.0
2022-03-02 08:00:00,24.4766,52.104,800.0,2,Off,On,13.534,Wednesday,No,20.0
2022-03-02 09:00:00,22.1448,61.7776,1200.0,4,Off,Off,14.8385,Wednesday,No,20.0
2022-03-02 10:00:00,23.0196,54.2058,1200.0,8,On,On,18.2424,Wednesday,No,20.0
2022-03-02 11:00:00,26.2831,57.9415,1500.0,8,On,Off,19.655,Wednesday,No,33.3697
2022-03-02 12:00:00,23.9815,50.2994,1200.0,11,On,Off,19.6125,Wednesday,No,21.8879
2022-03-02 13:00:00,29.4269,55.5113,3000.0,12,On,Off,20.8825,Wednesday,No,48.5679
2022-03-02 14:00:00,26.131,60.8831,1200.0,9,Off,Off,17.2159,Wednesday,No,24.3839
2022-03-02 15:00:00,22.2549,49.9651,1200.0,8,Off,Off,13.8497,Wednesday,No,22.601
2022-03-02 16:00:00,28.0067,60.3489,1000.0,8,On,Off,9.2708,Wednesday,Yes,21.5257
2022-03-02 17:00:00,27.8836,54.5539,1200.0,6,On,Off,4.5884,Wednesday,No,29.8418
2022-03-02 18:00:00,30.1776,61.8104,800.0,4,On,On,0.6739,Wednesday,No,20.5093
2022-03-02 19:00:00,29.2441,52.1154,1500.0,3,On,On,1.2454,Wednesday,No,34.1299
2022-03-02 20:00:00,27.7231,57.233,1800.0,3,On,Off,0.0,Wednesday,No,38.57
2022-03-02 21:00:00,25.4492,54.5404,1000.0,2,On,Off,0.4231,Wednesday,No,20.0
2022-03-02 22:00:00,27.18,53.5763,1200.0,3,On,On,0.0,Wednesday,No,23.0001
2022-03-02 23:00:00,25.4203,56.9454,800.0,3,Off,On,1.2605,Wednesday,No,20.0
2022-03-03 00:00:00,25.339,59.1928,2000.0,4,On,On,2.9423,Thursday,No,35.1183
2022-03-03 01:00:00,26.9536,44.4174,1800.0,3,Off,On,1.1016,Thursday,No,29.8907
2022-03-03 02:00:00,28.3398,65.4671,800.0,2,Off,Off,0.0,Thursday,No,20.0
2022-03-03 03:00:00,25.0129,40.1188,1200.0,3,On,On,2.0503,Thursday,No,20.0
2022-03-03 04:00:00,21.1082,50.689,3000.0,3,Off,On,0.0,Thursday,No,40.5755
2022-03-03 05:00:00,23.7679,54.6155,1200.0,3,Off,On,0.6044,Thursday,Yes,23.1752
2022-03-03 06:00:00,24.7952,58.3603,1500.0,2,Off,On,5.6551,Thursday,No,22.5698
2022-03-03 07:00:00,20.8827,68.8446,1200.0,2,Off,Off,3.4185,Thursday,No,20.0
2022-03-03 08:00:00,21.732,41.1141,1500.0,4,On,Off,9.3524,Thursday,No,22.488
2022-03-03 09:00:00,22.1316,51.799,3000.0,5,Off,Off,13.7032,Thursday,No,39.2433
2022-03-03 10:00:00,20.8321,39.2357,3000.0,8,On,On,15.0842,Thursday,No,47.0873
2022-03-03 11:00:00,24.1752,55.5004,1800.0,10,Off,On,17.817,Thursday,No,30.0063
2022-03-03 12:00:00,23.2581,57.696,1200.0,9,Off,Off,20.059,Thursday,No,22.4271
2022-03-03 13:00:00,25.0626,67.7076,1500.0,12,Off,Off,22.5366,Thursday,Yes,26.806
2022-03-03 14:00:00,23.225,56.4976,1200.0,10,Off,Off,18.2801,Thursday,No,25.7269
2022-03-03 15:00:00,24.9015,63.3817,3000.0,10,Off,On,16.3837,Thursday,No,50.3523
2022-03-03 16:00:00,27.9448,58.7873,1800.0,6,On,Off,11.6719,Thursday,No,29.7695
2022-03-03 17:00:00,26.3757,51.1053,1200.0,4,Off,Off,5.8706,Thursday,No,25.2212
2022-03-03 18:00:00,31.052,41.9127,800.0,2,On,Off,0.0,Thursday,No,20.0
2022-03-03 19:00:00,27.0985,56.5705,1500.0,3,On,Off,3.2277,Thursday,No,31.1645
2022-03-03 20:00:00,28.4494,42.0284,3000.0,4,On,Off,2.0584,Thursday,No,54.25
2022-03-03 21:00:00,29.763,63.9328,1500.0,3,On,On,0.5656,Thursday,No,36.2072
2022-03-03 22:00:00,24.7613,53.7751,1000.0,2,Off,On,0.0,Thursday,No,21.4508
2022-03-03 23:00:00,23.5997,64.9815,800.0,3,On,On,0.0,Thursday,No,20.0
2022-03-04 00:00:00,23.4487,51.6237,1200.0,2,On,On,0.0,Friday,No,23.4558
2022-03-04 01:00:00,28.3016,56.1603,2500.0,3,Off,Off,0.0,Friday,No,35.6078
2022-03-04 02:00:00,23.8963,57.0059,3000.0,3,On,On,0.7348,Friday,No,46.7578
2022-03-04 03:00:00,29.3399,53.3377,2500.0,4,On,Off,0.0,Friday,No,38.5069
2022-03-04 04:00:00,22.3715,52.3273,1800.0,4,Off,On,0.1862,Friday,No,34.2108
2022-03-04 05:00:00,23.2478,58.6653,1500.0,2,On,On,1.1073,Friday,No,20.0
2022-03-04 06:00:00,25.4861,47.4449,1500.0,4,Off,On,2.6197,Friday,No,28.7386
2022-03-04 07:00:00,26.1144,44.9902,1500.0,4,On,Off,3.9175,Friday,Yes,25.4509
2022-03-04 08:00:00,26.123,64.6057,1800.0,3,On,Off,6.6648,Friday,No,29.6584
2022-03-04 09:00:00,24.519,60.9617,1200.0,4,On,On,12.5375,Friday,No,22.9914
2022-03-04 10:00:00,24.45,55.6921,1800.0,7,Off,On,18.5257,Friday,No,33.959
2022-03-04 11:00:00,24.0637,68.602,1000.0,9,Off,Off,20.9924,Friday,Yes,20.0
2022-03-04 12:00:00,25.0567,52.8409,1200.0,11,On,On,21.7194,Friday,No,26.2723
2022-03-04 13:00:00,23.1212,66.1453,2000.0,12,On,On,17.929,Friday,No,40.7398
2022-03-04 14:00:00,23.3636,56.8955,2500.0,9,On,Off,17.9735,Friday,Yes,39.5315
2022-03-04 15:00:00,25.7697,46.5711,1500.0,10,On,On,17.1838,Friday,No,33.1364
2022-03-04 16:00:00,26.1596,69.4364,800.0,7,On,Off,11.5012,Friday,No,24.095
2022-03-04 17:00:00,26.2149,62.5612,2500.0,6,Off,Off,1.6627,Friday,No,50.5047
2022-03-04 18:00:00,28.9909,52.8346,1800.0,2,Off,On,0.0,Friday,No,37.0234
2022-03-04 19:00:00,29.8084,59.3749,1200.0,2,On,On,0.0,Friday,No,28.1882
2022-03-04 20:00:00,28.1768,50.8173,1500.0,3,On,On,0.0,Friday,No,35.7627
2022-03-04 21:00:00,30.8528,59.8773,1200.0,3,On,On,2.9361,Friday,No,29.5873
2022-03-04 22:00:00,25.3147,35.777,1500.0,4,Off,On,0.0,Friday,No,27.6441
2022-03-04 23:00:00,26.734,46.3214,2000.0,2,On,Off,0.0,Friday,No,27.577
2022-03-05 00:00:00,25.0664,62.8142,1000.0,3,Off,On,2.6162,Saturday,No,21.3185
2022-03-05 01:00:00,22.0434,53.8897,1000.0,4,Off,Off,0.0,Saturday,No,20.0
2022-03-05 02:00:00,24.8346,56.7099,800.0,4,Off,On,0.0,Saturday,No,20.0
2022-03-05 03:00:00,23.98,44.5317,1200.0,4,Off,On,0.98,Saturday,No,26.7376
2022-03-05 04:00:00,26.5269,69.3249,1000.0,3,Off,On,0.0,Saturday,Yes,20.0
2022-03-05 05:00:00,24.1403,64.7821,1000.0,3,Off,Off,0.0,Saturday,Yes,20.0
2022-03-05 06:00:00,20.3536,54.7885,800.0,4,Off,Off,0.6026,Saturday,No,20.0
2022-03-05 07:00:00,25.8104,51.5193,1000.0,4,Off,Off,6.4512,Saturday,No,20.0
2022-03-05 08:00:00,24.4421,63.4042,1200.0,3,On,Off,11.5732,Saturday,Yes,20.0
2022-03-05 09:00:00,23.2664,71.3798,800.0,2,On,Off,12.2075,Saturday,No,20.0
2022-03-05 10:00:00,21.949,63.5454,1500.0,4,On,Off,14.0719,Saturday,No,20.3536
2022-03-05 11:00:00,20.9598,73.5865,1500.0,2,On,Off,21.0251,Saturday,No,20.0
2022-03-05 12:00:00,22.7556,48.2945,800.0,2,On,Off,22.4927,Saturday,No,20.0
2022-03-05 13:00:00,26.401,48.0246,1500.0,3,On,Off,24.5084,Saturday,No,20.0
2022-03-05 14:00:00,28.7692,44.3577,3000.0,3,On,Off,23.578,Saturday,No,37.0742
2022-03-05 15:00:00,28.8629,57.3752,2500.0,2,On,Off,17.664,Saturday,No,31.6374
2022-03-05 16:00:00,25.5223,56.2481,800.0,3,Off,Off,7.9308,Saturday,No,20.0
2022-03-05 17:00:00,24.8821,53.8198,1800.0,2,Off,On,4.7926,Saturday,No,36.94
2022-03-05 18:00:00,27.8798,60.6101,1200.0,2,On,Off,1.2897,Saturday,No,27.7192
2022-03-05 19:00:00,24.3609,65.0504,800.0,3,Off,On,0.9264,Saturday,No,20.4103
2022-03-05 20:00:00,28.6463,41.7008,1200.0,3,Off,Off,0.0,Saturday,No,24.4826
2022-03-05 21:00:00,27.6026,49.4435,1200.0,4,Off,On,2.6479,Saturday,No,26.205
2022-03-05 22:00:00,26.666,61.0613,1500.0,3,On,Off,0.0,Saturday,No,24.909
2022-03-05 23:00:00,23.9319,51.5785,1800.0,4,Off,On,0.4486,Saturday,No,33.8657
2022-03-06 00:00:00,27.5272,47.8562,1800.0,3,Off,Off,0.1532,Sunday,No,28.2414
2022-03-06 01:00:00,24.7111,63.235,1000.0,3,On,Off,0.9598,Sunday,No,20.0
2022-03-06 02:00:00,22.6602,45.3859,1200.0,3,Off,On,1.0989,Sunday,No,21.8855
2022-03-06 03:00:00,18.479,54.5437,1200.0,3,On,On,0.0,Sunday,No,23.9743
2022-03-06 04:00:00,23.445,58.0957,1200.0,2,Off,On,0.0,Sunday,No,23.5839
2022-03-06 05:00:00,26.4232,49.9825,3000.0,3,Off,On,0.0,Sunday,No,48.0358
2022-03-06 06:00:00,25.7244,61.0479,1800.0,2,On,Off,0.4994,Sunday,No,25.3606
2022-03-06 07:00:00,21.188,51.5926,3000.0,3,On,Off,6.1681,Sunday,No,38.7802
2022-03-06 08:00:00,20.7956,67.5303,1800.0,3,On,On,8.7724,Sunday,No,32.8802
2022-03-06 09:00:00,23.0398,54.5821,1200.0,2,Off,Off,14.7234,Sunday,Yes,20.0
2022-03-06 10:00:00,20.4052,61.7486,1200.0,3,Off,Off,17.8558,Sunday,No,20.0
2022-03-06 11:00:00,23.4823,61.4235,1500.0,4,Off,Off,17.9904,Sunday,No,20.0
2022-03-06 12:00:00,25.0322,49.97,1200.0,4,Off,Off,19.6736,Sunday,No,20.0
2022-03-06 13:00:00,26.6774,38.0689,2000.0,3,On,Off,16.92,Sunday,Yes,25.5949
2022-03-06 14:00:00,24.7997,57.9461,1500.0,4,On,Off,13.4027,Sunday,No,20.0
2022-03-06 15:00:00,25.3691,55.4676,1200.0,4,Off,Off,16.5859,Sunday,No,20.0
2022-03-06 16:00:00,24.744,59.5234,1800.0,4,Off,On,10.3989,Sunday,No,31.0473
2022-03-06 17:00:00,25.4676,53.0475,2000.0,4,Off,Off,4.4964,Sunday,No,37.0714
2022-03-06 18:00:00,27.1451,50.913,1200.0,2,On,Off,0.7591,Sunday,Yes,23.7061
2022-03-06 19:00:00,28.6325,69.978,1800.0,2,On,On,0.9311,Sunday,No,36.9147
2022-03-06 20:00:00,29.8272,41.773,800.0,2,On,Off,4.0342,Sunday,No,20.0
2022-03-06 21:00:00,26.2914,60.4842,1500.0,4,Off,On,2.6808,Sunday,No,38.2111
2022-03-06 22:00:00,30.5835,48.7281,800.0,4,Off,Off,0.7007,Sunday,No,20.0
2022-03-06 23:00:00,26.5791,51.84,800.0,2,Off,On,4.289,Sunday,No,20.0
2022-03-07 00:00:00,26.4573,52.026,1500.0,4,Off,On,0.0,Monday,Yes,28.3056
2022-03-07 01:00:00,24.282,48.7879,1200.0,2,Off,On,2.4267,Monday,Yes,20.2703
2022-03-07 02:00:00,20.1515,61.0243,1800.0,2,On,On,0.0,Monday,No,27.4022
2022-03-07 03:00:00,25.9916,65.8277,2000.0,2,Off,On,0.1079,Monday,No,26.0539
2022-03-07 04:00:00,24.9737,58.768,1000.0,4,On,Off,1.3417,Monday,No,20.0
2022-03-07 05:00:00,22.316,56.6322,1800.0,2,Off,Off,0.4341,Monday,No,27.3371
2022-03-07 06:00:00,22.5359,47.8477,1500.0,3,Off,Off,0.5823,Monday,No,25.3178
2022-03-07 07:00:00,23.1341,59.6944,1000.0,2,Off,Off,5.6775,Monday,No,20.0
2022-03-07 08:00:00,18.8749,74.0883,1800.0,2,On,Off,12.6067,Monday,No,23.2073
2022-03-07 09:00:00,21.0441,53.1412,1500.0,5,Off,Off,14.3375,Monday,No,20.584
2022-03-07 10:00:00,23.9905,52.295,1500.0,8,Off,Off,16.1333,Monday,No,27.7538
2022-03-07 11:00:00,20.3701,51.9003,2500.0,8,Off,Off,19.2157,Monday,No,41.6315
2022-03-07 12:00:00,24.0871,51.3586,1500.0,10,On,Off,22.5858,Monday,No,33.0074
2022-03-07 13:00:00,21.5104,34.0845,3000.0,12,Off,Off,21.0317,Monday,Yes,47.8512
2022-03-07 14:00:00,25.9329,57.9604,1500.0,10,Off,Off,17.1071,Monday,No,31.0137
2022-03-07 15:00:00,25.7052,48.024,1000.0,8,On,Off,12.5892,Monday,No,22.1888
2022-03-07 16:00:00,23.2697,42.637,1500.0,7,On,Off,8.8975,Monday,No,26.4181
2022-03-07 17:00:00,29.4508,59.6903,1000.0,6,On,On,5.1476,Monday,No,28.13
2022-03-07 18:00:00,26.1289,46.0052,1500.0,2,On,On,0.0,Monday,Yes,36.5995
2022-03-07 19:00:00,26.2773,51.9075,1800.0,3,On,On,0.0,Monday,No,42.7131
2022-03-07 20:00:00,28.4011,65.7112,1500.0,4,On,Off,1.9012,Monday,No,30.6258
2022-03-07 21:00:00,30.1951,42.1678,800.0,4,Off,On,0.0,Monday,Yes,26.0428
2022-03-07 22:00:00,25.5664,42.5693,1500.0,2,Off,Off,0.0,Monday,No,22.999
2022-03-07 23:00:00,27.2447,56.481,800.0,2,Off,On,0.0,Monday,No,20.0
2022-03-08 00:00:00,27.3576,63.4886,1800.0,2,Off,On,0.9313,Tuesday,No,25.495
2022-03-08 01:00:00,27.1627,41.7565,1800.0,2,Off,On,0.0,Tuesday,No,25.6414
